topology,meter_distribution,compromised_fraction,trial_id,true_load,perceived_load_baseline,J_baseline,perceived_load_attack,J_attack,delta_J,perceived_load_drop_percent,success_flag
ACTIVSg500_real,sparse,0.6,59,7750.66,7750.66,0.0,6200.528,2458708.237538644,2458708.237538644,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,60,7750.66,7750.66,0.0,6200.528000000001,2488617.560729252,2488617.560729252,19.999999999999982,0
ACTIVSg500_real,sparse,0.6,61,7750.66,7750.66,0.0,6200.528,2470136.7506090747,2470136.7506090747,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,62,7750.66,7750.66,0.0,6200.528,2472096.786145687,2472096.786145687,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,63,7750.66,7750.66,0.0,6200.528000000001,2470929.8815348498,2470929.8815348498,19.999999999999982,0
ACTIVSg500_real,sparse,0.6,64,7750.66,7750.66,0.0,6200.528,2475368.3113780483,2475368.3113780483,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,65,7750.66,7750.66,0.0,6200.528,2482867.9762761397,2482867.9762761397,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,66,7750.66,7750.66,0.0,6200.528,2460768.808431593,2460768.808431593,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,67,7750.66,7750.66,0.0,6200.528000000001,2466910.890807041,2466910.890807041,19.999999999999982,0
ACTIVSg500_real,sparse,0.6,68,7750.66,7750.66,0.0,6200.528,2481030.322800212,2481030.322800212,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,69,7750.66,7750.66,0.0,6200.528000000001,2474701.5158818834,2474701.5158818834,19.999999999999982,0
ACTIVSg500_real,sparse,0.6,70,7750.66,7750.66,0.0,6200.528,2471530.422052007,2471530.422052007,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,71,7750.66,7750.66,0.0,6200.528,2477286.0208824603,2477286.0208824603,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,72,7750.66,7750.66,0.0,6200.528,2460751.6219951203,2460751.6219951203,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,73,7750.66,7750.66,0.0,6200.528,2475239.6411133446,2475239.6411133446,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,74,7750.66,7750.66,0.0,6200.528,2482537.622750163,2482537.622750163,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,75,7750.66,7750.66,0.0,6200.528,2471868.86419738,2471868.86419738,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,76,7750.66,7750.66,0.0,6200.528,2478367.56503683,2478367.56503683,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,77,7750.66,7750.66,0.0,6200.528,2467876.3956164652,2467876.3956164652,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,78,7750.66,7750.66,0.0,6200.528,2462382.921559133,2462382.921559133,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,79,7750.66,7750.66,0.0,6200.528000000001,2466009.7042597914,2466009.7042597914,19.999999999999982,0
ACTIVSg500_real,sparse,0.6,80,7750.66,7750.66,0.0,6200.528000000001,2465736.4694292317,2465736.4694292317,19.999999999999982,0
ACTIVSg500_real,sparse,0.6,81,7750.66,7750.66,0.0,6200.528,2495098.24706774,2495098.24706774,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,82,7750.66,7750.66,0.0,6200.528,2465359.58427974,2465359.58427974,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,83,7750.66,7750.66,0.0,6200.528,2469943.3636342394,2469943.3636342394,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,84,7750.66,7750.66,0.0,6200.528,2472261.7189426282,2472261.7189426282,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,85,7750.66,7750.66,0.0,6200.528,2481851.296437876,2481851.296437876,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,86,7750.66,7750.66,0.0,6200.528,2474894.10977555,2474894.10977555,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,87,7750.66,7750.66,0.0,6200.528,2460937.5736774844,2460937.5736774844,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,88,7750.66,7750.66,0.0,6200.528,2477741.0448677456,2477741.0448677456,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,89,7750.66,7750.66,0.0,6200.528,2458490.203020495,2458490.203020495,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,90,7750.66,7750.66,0.0,6200.528,2466316.004167261,2466316.004167261,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,91,7750.66,7750.66,0.0,6200.528000000001,2473023.6150541552,2473023.6150541552,19.999999999999982,0
ACTIVSg500_real,sparse,0.6,92,7750.66,7750.66,0.0,6200.528,2484924.8873849716,2484924.8873849716,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,93,7750.66,7750.66,0.0,6200.528,2472617.908559108,2472617.908559108,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,94,7750.66,7750.66,0.0,6200.528,2470478.1678683995,2470478.1678683995,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,95,7750.66,7750.66,0.0,6200.528000000001,2471933.288725064,2471933.288725064,19.999999999999982,0
ACTIVSg500_real,sparse,0.6,96,7750.66,7750.66,0.0,6200.528,2473966.5775628076,2473966.5775628076,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,97,7750.66,7750.66,0.0,6200.528,2474337.238859179,2474337.238859179,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,98,7750.66,7750.66,0.0,6200.528,2454872.6325649708,2454872.6325649708,19.999999999999993,0
ACTIVSg500_real,sparse,0.6,99,7750.66,7750.66,0.0,6200.528,2454615.406038565,2454615.406038565,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,0,7750.66,7750.66,0.0,6200.528,2464041.654946485,2464041.654946485,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,1,7750.66,7750.66,0.0,6200.528,2461004.855277062,2461004.855277062,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,2,7750.66,7750.66,0.0,6200.528,2469299.790839392,2469299.790839392,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,3,7750.66,7750.66,0.0,6200.528,2457923.5205125567,2457923.5205125567,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,4,7750.66,7750.66,0.0,6200.527999999999,2475636.2422543773,2475636.2422543773,20.000000000000007,1
ACTIVSg500_real,sparse,0.8,5,7750.66,7750.66,0.0,6200.528000000001,2462738.6271140794,2462738.6271140794,19.999999999999982,0
ACTIVSg500_real,sparse,0.8,6,7750.66,7750.66,0.0,6200.528,2467155.1189862858,2467155.1189862858,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,7,7750.66,7750.66,0.0,6200.528,2466025.615126433,2466025.615126433,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,8,7750.66,7750.66,0.0,6200.528,2473377.6067180336,2473377.6067180336,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,9,7750.66,7750.66,0.0,6200.528,2463427.32508155,2463427.32508155,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,10,7750.66,7750.66,0.0,6200.528,2465614.674750627,2465614.674750627,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,11,7750.66,7750.66,0.0,6200.528,2458308.4299725117,2458308.4299725117,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,12,7750.66,7750.66,0.0,6200.528,2473006.716603264,2473006.716603264,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,13,7750.66,7750.66,0.0,6200.528,2470105.212079661,2470105.212079661,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,14,7750.66,7750.66,0.0,6200.528,2461390.3485952215,2461390.3485952215,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,15,7750.66,7750.66,0.0,6200.528,2471811.5152442358,2471811.5152442358,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,16,7750.66,7750.66,0.0,6200.528,2471888.478894994,2471888.478894994,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,17,7750.66,7750.66,0.0,6200.528,2464426.9758263826,2464426.9758263826,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,18,7750.66,7750.66,0.0,6200.528,2449060.489464818,2449060.489464818,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,19,7750.66,7750.66,0.0,6200.528,2465918.3505813032,2465918.3505813032,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,20,7750.66,7750.66,0.0,6200.528,2463566.6899435446,2463566.6899435446,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,21,7750.66,7750.66,0.0,6200.528,2467019.1539079454,2467019.1539079454,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,22,7750.66,7750.66,0.0,6200.528,2468182.351993011,2468182.351993011,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,23,7750.66,7750.66,0.0,6200.528,2468100.142176979,2468100.142176979,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,24,7750.66,7750.66,0.0,6200.528,2463210.526278224,2463210.526278224,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,25,7750.66,7750.66,0.0,6200.528,2458228.1687093503,2458228.1687093503,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,26,7750.66,7750.66,0.0,6200.528,2468994.1386411726,2468994.1386411726,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,27,7750.66,7750.66,0.0,6200.528,2464845.0556021645,2464845.0556021645,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,28,7750.66,7750.66,0.0,6200.528,2480299.3196075675,2480299.3196075675,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,29,7750.66,7750.66,0.0,6200.528,2450424.2877658512,2450424.2877658512,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,30,7750.66,7750.66,0.0,6200.528000000001,2462499.479060203,2462499.479060203,19.999999999999982,0
ACTIVSg500_real,sparse,0.8,31,7750.66,7750.66,0.0,6200.528,2458126.3328603017,2458126.3328603017,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,32,7750.66,7750.66,0.0,6200.528,2467922.534289003,2467922.534289003,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,33,7750.66,7750.66,0.0,6200.528,2468895.542958355,2468895.542958355,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,34,7750.66,7750.66,0.0,6200.528,2470476.913214176,2470476.913214176,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,35,7750.66,7750.66,0.0,6200.528,2469813.123662955,2469813.123662955,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,36,7750.66,7750.66,0.0,6200.528000000002,2472453.9382171985,2472453.9382171985,19.99999999999997,0
ACTIVSg500_real,sparse,0.8,37,7750.66,7750.66,0.0,6200.528,2472450.430745397,2472450.430745397,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,38,7750.66,7750.66,0.0,6200.528,2454852.2675435073,2454852.2675435073,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,39,7750.66,7750.66,0.0,6200.528,2468973.983569977,2468973.983569977,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,40,7750.66,7750.66,0.0,6200.528,2457160.170473392,2457160.170473392,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,41,7750.66,7750.66,0.0,6200.528000000001,2466059.3135912516,2466059.3135912516,19.999999999999982,0
ACTIVSg500_real,sparse,0.8,42,7750.66,7750.66,0.0,6200.528000000001,2467559.061567134,2467559.061567134,19.999999999999982,0
ACTIVSg500_real,sparse,0.8,43,7750.66,7750.66,0.0,6200.528,2473208.8152221316,2473208.8152221316,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,44,7750.66,7750.66,0.0,6200.528,2462070.005167002,2462070.005167002,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,45,7750.66,7750.66,0.0,6200.528,2464860.494340273,2464860.494340273,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,46,7750.66,7750.66,0.0,6200.528,2468717.2749143634,2468717.2749143634,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,47,7750.66,7750.66,0.0,6200.528,2458764.1102886116,2458764.1102886116,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,48,7750.66,7750.66,0.0,6200.528,2468338.627834451,2468338.627834451,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,49,7750.66,7750.66,0.0,6200.528,2471003.1684458237,2471003.1684458237,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,50,7750.66,7750.66,0.0,6200.528,2467790.129742018,2467790.129742018,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,51,7750.66,7750.66,0.0,6200.528,2463382.8674054705,2463382.8674054705,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,52,7750.66,7750.66,0.0,6200.528,2475825.721048735,2475825.721048735,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,53,7750.66,7750.66,0.0,6200.528,2467640.833693127,2467640.833693127,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,54,7750.66,7750.66,0.0,6200.528,2461920.5904820594,2461920.5904820594,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,55,7750.66,7750.66,0.0,6200.528,2466414.6130132806,2466414.6130132806,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,56,7750.66,7750.66,0.0,6200.528,2461574.521669964,2461574.521669964,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,57,7750.66,7750.66,0.0,6200.528,2468331.125098613,2468331.125098613,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,58,7750.66,7750.66,0.0,6200.528,2460668.583095783,2460668.583095783,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,59,7750.66,7750.66,0.0,6200.528,2468052.369495434,2468052.369495434,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,60,7750.66,7750.66,0.0,6200.528,2471631.590738097,2471631.590738097,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,61,7750.66,7750.66,0.0,6200.528,2470401.6150287557,2470401.6150287557,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,62,7750.66,7750.66,0.0,6200.528,2464619.3165149777,2464619.3165149777,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,63,7750.66,7750.66,0.0,6200.528,2457927.271802192,2457927.271802192,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,64,7750.66,7750.66,0.0,6200.528,2454869.7821028703,2454869.7821028703,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,65,7750.66,7750.66,0.0,6200.528,2468968.741278209,2468968.741278209,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,66,7750.66,7750.66,0.0,6200.528,2469369.1676863693,2469369.1676863693,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,67,7750.66,7750.66,0.0,6200.528,2458774.4284049207,2458774.4284049207,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,68,7750.66,7750.66,0.0,6200.528,2458662.4231642783,2458662.4231642783,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,69,7750.66,7750.66,0.0,6200.528,2460853.9561953503,2460853.9561953503,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,70,7750.66,7750.66,0.0,6200.528,2468835.9837172255,2468835.9837172255,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,71,7750.66,7750.66,0.0,6200.528,2468101.483961803,2468101.483961803,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,72,7750.66,7750.66,0.0,6200.528,2462665.061839914,2462665.061839914,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,73,7750.66,7750.66,0.0,6200.528,2467644.7118605757,2467644.7118605757,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,74,7750.66,7750.66,0.0,6200.528,2458901.386218108,2458901.386218108,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,75,7750.66,7750.66,0.0,6200.528,2471562.129397049,2471562.129397049,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,76,7750.66,7750.66,0.0,6200.528,2459043.665773399,2459043.665773399,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,77,7750.66,7750.66,0.0,6200.528,2474868.0414396515,2474868.0414396515,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,78,7750.66,7750.66,0.0,6200.528,2467405.0253639505,2467405.0253639505,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,79,7750.66,7750.66,0.0,6200.528,2459392.230724204,2459392.230724204,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,80,7750.66,7750.66,0.0,6200.528,2461097.9124409645,2461097.9124409645,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,81,7750.66,7750.66,0.0,6200.528,2463688.070096862,2463688.070096862,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,82,7750.66,7750.66,0.0,6200.528,2468602.8374748444,2468602.8374748444,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,83,7750.66,7750.66,0.0,6200.528,2473243.187142377,2473243.187142377,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,84,7750.66,7750.66,0.0,6200.528,2461039.737019568,2461039.737019568,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,85,7750.66,7750.66,0.0,6200.528,2461715.57833483,2461715.57833483,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,86,7750.66,7750.66,0.0,6200.527999999999,2460799.4617170775,2460799.4617170775,20.000000000000007,1
ACTIVSg500_real,sparse,0.8,87,7750.66,7750.66,0.0,6200.528,2456728.6157022202,2456728.6157022202,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,88,7750.66,7750.66,0.0,6200.528000000001,2459708.510228918,2459708.510228918,19.999999999999982,0
ACTIVSg500_real,sparse,0.8,89,7750.66,7750.66,0.0,6200.528,2459632.418341075,2459632.418341075,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,90,7750.66,7750.66,0.0,6200.528,2476662.1014953326,2476662.1014953326,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,91,7750.66,7750.66,0.0,6200.528,2461794.9110604236,2461794.9110604236,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,92,7750.66,7750.66,0.0,6200.528,2468760.9326164275,2468760.9326164275,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,93,7750.66,7750.66,0.0,6200.528,2467010.053576173,2467010.053576173,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,94,7750.66,7750.66,0.0,6200.528,2464067.0528993285,2464067.0528993285,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,95,7750.66,7750.66,0.0,6200.528,2459513.693794024,2459513.693794024,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,96,7750.66,7750.66,0.0,6200.528,2467878.4081018995,2467878.4081018995,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,97,7750.66,7750.66,0.0,6200.528,2466367.7521995655,2466367.7521995655,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,98,7750.66,7750.66,0.0,6200.528,2458722.2800995386,2458722.2800995386,19.999999999999993,0
ACTIVSg500_real,sparse,0.8,99,7750.66,7750.66,0.0,6200.528000000001,2469114.848743225,2469114.848743225,19.999999999999982,0
ACTIVSg500_real,dense,0.2,0,7750.66,7750.66,0.0,6582.08,1449090.7371483294,1449090.7371483294,15.077167621854139,0
ACTIVSg500_real,dense,0.2,1,7750.66,7750.66,0.0,6200.528,2560744.153873301,2560744.153873301,19.999999999999993,0
ACTIVSg500_real,dense,0.2,2,7750.66,7750.66,0.0,6200.528,2475844.9250840526,2475844.9250840526,19.999999999999993,0
ACTIVSg500_real,dense,0.2,3,7750.66,7750.66,0.0,6200.528,2583195.814058105,2583195.814058105,19.999999999999993,0
ACTIVSg500_real,dense,0.2,4,7750.66,7750.66,0.0,6576.72,1478923.0227080435,1478923.0227080435,15.146323022813535,0
ACTIVSg500_real,dense,0.2,5,7750.66,7750.66,0.0,6200.528,2548491.894496163,2548491.894496163,19.999999999999993,0
ACTIVSg500_real,dense,0.2,6,7750.66,7750.66,0.0,6200.528,2568430.9136727476,2568430.9136727476,19.999999999999993,0
ACTIVSg500_real,dense,0.2,7,7750.66,7750.66,0.0,6549.52,1569798.199839636,1569798.199839636,15.49726087842841,0
ACTIVSg500_real,dense,0.2,8,7750.66,7750.66,0.0,6200.528000000001,2516924.081750166,2516924.081750166,19.999999999999982,0
ACTIVSg500_real,dense,0.2,9,7750.66,7750.66,0.0,6200.528,2545314.8166231746,2545314.8166231746,19.999999999999993,0
ACTIVSg500_real,dense,0.2,10,7750.66,7750.66,0.0,6200.528,2519179.3003487606,2519179.3003487606,19.999999999999993,0
ACTIVSg500_real,dense,0.2,11,7750.66,7750.66,0.0,6644.42,1318000.3671751171,1318000.3671751171,14.272849021889746,0
ACTIVSg500_real,dense,0.2,12,7750.66,7750.66,0.0,6200.528,2546311.6622930476,2546311.6622930476,19.999999999999993,0
ACTIVSg500_real,dense,0.2,13,7750.66,7750.66,0.0,6200.528,2556166.382136124,2556166.382136124,19.999999999999993,0
ACTIVSg500_real,dense,0.2,14,7750.66,7750.66,0.0,6200.528,2538503.5023206733,2538503.5023206733,19.999999999999993,0
ACTIVSg500_real,dense,0.2,15,7750.66,7750.66,0.0,6458.599999999999,1768695.1498729102,1768695.1498729102,16.67032226932933,0
ACTIVSg500_real,dense,0.2,16,7750.66,7750.66,0.0,6200.528,2535871.5208372483,2535871.5208372483,19.999999999999993,0
ACTIVSg500_real,dense,0.2,17,7750.66,7750.66,0.0,6239.41,2417733.1123838043,2417733.1123838043,19.49833949624935,0
ACTIVSg500_real,dense,0.2,18,7750.66,7750.66,0.0,6547.54,1564241.163795886,1564241.163795886,15.522807089976853,0
ACTIVSg500_real,dense,0.2,19,7750.66,7750.66,0.0,6273.389999999999,2327030.9600164923,2327030.9600164923,19.05992521927166,0
ACTIVSg500_real,dense,0.2,20,7750.66,7750.66,0.0,6471.04,1747634.661425896,1747634.661425896,16.509819808893692,0
ACTIVSg500_real,dense,0.2,21,7750.66,7750.66,0.0,6200.528,2515587.215092427,2515587.215092427,19.999999999999993,0
ACTIVSg500_real,dense,0.2,22,7750.66,7750.66,0.0,6646.84,1302183.3416559834,1302183.3416559834,14.241625874441658,0
ACTIVSg500_real,dense,0.2,23,7750.66,7750.66,0.0,6200.528,2517865.328006978,2517865.328006978,19.999999999999993,0
ACTIVSg500_real,dense,0.2,24,7750.66,7750.66,0.0,6200.528,2498452.818172017,2498452.818172017,19.999999999999993,0
ACTIVSg500_real,dense,0.2,25,7750.66,7750.66,0.0,6422.35,1893111.699569457,1893111.699569457,17.138024374698407,0
ACTIVSg500_real,dense,0.2,26,7750.66,7750.66,0.0,6200.528,2538503.3210537895,2538503.3210537895,19.999999999999993,0
ACTIVSg500_real,dense,0.2,27,7750.66,7750.66,0.0,6391.5599999999995,1942848.3661406112,1942848.3661406112,17.53528086640364,0
ACTIVSg500_real,dense,0.2,28,7750.66,7750.66,0.0,6200.528,2532327.7377613145,2532327.7377613145,19.999999999999993,0
ACTIVSg500_real,dense,0.2,29,7750.66,7750.66,0.0,6200.528,2530638.78529283,2530638.78529283,19.999999999999993,0
ACTIVSg500_real,dense,0.2,30,7750.66,7750.66,0.0,6329.09,2147959.9493923574,2147959.9493923574,18.341276742883828,0
ACTIVSg500_real,dense,0.2,31,7750.66,7750.66,0.0,6200.528,2537797.4800492115,2537797.4800492115,19.999999999999993,0
ACTIVSg500_real,dense,0.2,32,7750.66,7750.66,0.0,6622.14,1390392.7063813198,1390392.7063813198,14.56030841244487,0
ACTIVSg500_real,dense,0.2,33,7750.66,7750.66,0.0,6398.86,1928062.376132392,1928062.376132392,17.441095338977586,0
ACTIVSg500_real,dense,0.2,34,7750.66,7750.66,0.0,6323.7699999999995,2139739.3873237064,2139739.3873237064,18.40991605876145,0
ACTIVSg500_real,dense,0.2,35,7750.66,7750.66,0.0,6252.75,2363405.002208496,2363405.002208496,19.326225121473527,0
ACTIVSg500_real,dense,0.2,36,7750.66,7750.66,0.0,6200.528,2508639.9146345686,2508639.9146345686,19.999999999999993,0
ACTIVSg500_real,dense,0.2,37,7750.66,7750.66,0.0,6265.15,2357049.315135563,2357049.315135563,19.16623874611969,0
ACTIVSg500_real,dense,0.2,38,7750.66,7750.66,0.0,6200.528,2517272.5741826883,2517272.5741826883,19.999999999999993,0
ACTIVSg500_real,dense,0.2,39,7750.66,7750.66,0.0,6262.0199999999995,2370890.674249607,2370890.674249607,19.20662240376949,0
ACTIVSg500_real,dense,0.2,40,7750.66,7750.66,0.0,6333.529999999999,2103312.582460811,2103312.582460811,18.283991298805535,0
ACTIVSg500_real,dense,0.2,41,7750.66,7750.66,0.0,6200.528,2557671.167229258,2557671.167229258,19.999999999999993,0
ACTIVSg500_real,dense,0.2,42,7750.66,7750.66,0.0,6200.527999999999,2558512.6884508515,2558512.6884508515,20.000000000000007,1
ACTIVSg500_real,dense,0.2,43,7750.66,7750.66,0.0,6200.528,2548385.1078168238,2548385.1078168238,19.999999999999993,0
ACTIVSg500_real,dense,0.2,44,7750.66,7750.66,0.0,6200.528,2505216.65378539,2505216.65378539,19.999999999999993,0
ACTIVSg500_real,dense,0.2,45,7750.66,7750.66,0.0,6200.528,2564067.739601763,2564067.739601763,19.999999999999993,0
ACTIVSg500_real,dense,0.2,46,7750.66,7750.66,0.0,6200.528,2549091.080907676,2549091.080907676,19.999999999999993,0
ACTIVSg500_real,dense,0.2,47,7750.66,7750.66,0.0,6200.528,2545872.9102057954,2545872.9102057954,19.999999999999993,0
ACTIVSg500_real,dense,0.2,48,7750.66,7750.66,0.0,6551.21,1538462.1218266913,1538462.1218266913,15.475456283722933,0
ACTIVSg500_real,dense,0.2,49,7750.66,7750.66,0.0,6681.18,1225056.5611651184,1225056.5611651184,13.798566831727873,0
ACTIVSg500_real,dense,0.2,50,7750.66,7750.66,0.0,6459.24,1770944.31085363,1770944.31085363,16.662064908020735,0
ACTIVSg500_real,dense,0.2,51,7750.66,7750.66,0.0,6200.528,2537225.2209932976,2537225.2209932976,19.999999999999993,0
ACTIVSg500_real,dense,0.2,52,7750.66,7750.66,0.0,6200.528,2505409.635728324,2505409.635728324,19.999999999999993,0
ACTIVSg500_real,dense,0.2,53,7750.66,7750.66,0.0,6246.380000000001,2409931.5638720803,2409931.5638720803,19.408411670748023,0
ACTIVSg500_real,dense,0.2,54,7750.66,7750.66,0.0,6200.527999999999,2520317.7412203923,2520317.7412203923,20.000000000000007,1
ACTIVSg500_real,dense,0.2,55,7750.66,7750.66,0.0,6200.527999999999,2545176.1876019207,2545176.1876019207,20.000000000000007,1
ACTIVSg500_real,dense,0.2,56,7750.66,7750.66,0.0,6334.97,2161172.380524685,2161172.380524685,18.265412235861202,0
ACTIVSg500_real,dense,0.2,57,7750.66,7750.66,0.0,6200.528,2576909.3954608752,2576909.3954608752,19.999999999999993,0
ACTIVSg500_real,dense,0.2,58,7750.66,7750.66,0.0,6233.26,2437576.1157105286,2437576.1157105286,19.577687577574036,0
ACTIVSg500_real,dense,0.2,59,7750.66,7750.66,0.0,6200.528,2520305.663589069,2520305.663589069,19.999999999999993,0
ACTIVSg500_real,dense,0.2,60,7750.66,7750.66,0.0,6200.528,2528611.518410606,2528611.518410606,19.999999999999993,0
ACTIVSg500_real,dense,0.2,61,7750.66,7750.66,0.0,6336.629999999999,2128741.2817198806,2128741.2817198806,18.24399470496707,0
ACTIVSg500_real,dense,0.2,62,7750.66,7750.66,0.0,6330.549999999999,2147689.678234064,2147689.678234064,18.32243963739863,0
ACTIVSg500_real,dense,0.2,63,7750.66,7750.66,0.0,6200.528,2490044.6083732243,2490044.6083732243,19.999999999999993,0
ACTIVSg500_real,dense,0.2,64,7750.66,7750.66,0.0,6200.528000000001,2534706.7068288955,2534706.7068288955,19.999999999999982,0
ACTIVSg500_real,dense,0.2,65,7750.66,7750.66,0.0,6342.379999999999,2136263.148358983,2136263.148358983,18.169807474460246,0
